0,-3.0789197283688186,-3,17
1,-2.841098860712341,-3,17
2,-2.833723912539764,-3,17
3,-2.8220662138325086,-3,17
4,-2.8069271553736668,-3,17
5,-2.7892042311399767,-3,17
6,-2.7697820298120437,-3,17
7,-2.7494691502421746,-3,17
8,-2.7289731129185193,-3,17
9,-2.708898321631728,-3,17
10,-2.6897546793397598,-3,17
11,-2.6719693455209335,-3,17
12,-2.65589799144,-3,17
13,-2.6418341962095293,-3,17
14,-2.6300167467833724,-3,17
