-0.001,0.0005833334166666718,-0.14363159432307587,0.985066975519233
-0.0014873521072935117,0.0008676223367835301,0.9835492373620953,0.06878290560252699
-0.00221221629107045,0.0012904604053237748,-0.3556092065359181,0.9067527366837219
-0.0032903445623126675,0.0019193706299025157,-0.9548907145567243,0.1555480864898444
-0.004893900918477494,0.0028547853033965356,0.9315665232792507,0.2151064617255254
-0.007278953843983154,0.004246088548212061,-0.8118010146282133,0.44999417448810913
-0.010826367338740546,0.006315486699578224,-0.3578078367905575,0.9055651798667091
-0.01610262027560939,0.009393543142084106,0.2519067014370608,0.9537240768829288
-0.02395026619987486,0.01397213374689639,-0.5090153657996531,0.8040108042998404
-0.03562247890262444,0.02078354833934285,0.8959562485223971,0.29447765098198203
-0.0529831690628371,0.03091925792362049,0.0411561300343701,0.9987773414594554
-0.07880462815669913,0.04601025616543418,-0.057164755660357,0.9976396153621936
-0.11721022975334805,0.06850760655489202,-0.0010317153752973697,1.0000155192927838
-0.1743328822199989,0.10214147479356123,3.5345728302453566e-06,1.0000724572795414
-0.2592943797404667,0.15275104357715144,6.063602281012967e-08,1.0003230352029897
-0.38566204211634725,0.23010151816074007,-1.3929918249404528e-09,1.0014198700084593
-0.5736152510448681,0.3544138128430807,1.6438953077413327e-12,1.0027058228345362
-0.8531678524172814,0.5986633774020701,5.1969412496276785e-14,0.8146181115069027
-1.2689610031679235,0.8406065218166013,-1.078490726191822e-14,0.31493987675661356
-1.8873918221350976,0.9326147607045341,6.122249830483099e-16,0.14252367007681724
-2.8072162039411785,0.9703290447213984,3.878655319134594e-15,0.07006536245670984
-4.175318936560405,0.986736774731779,8.035891443282998e-16,0.03504430965018981
-6.2101694189156165,0.9940339996740537,9.295560254102636e-17,0.017530910424734453
-9.236708571873866,0.9973090839550801,2.786913591565016e-16,0.008725358456370881
-13.738237958832638,0.9987848137656079,-8.832953478280221e-17,0.004314681019699939
-20.43359717856944,0.9994509379146387,3.945937488013178e-17,0.002119847424907004
-30.39195382313201,0.9997518545273006,-9.846619233701511e-17,0.0010353015737277827
-45.2035365636025,0.9998878396825999,-9.805577368983264e-17,0.0005029282201199667
-67.23357536499334,0.999949301656026,2.8976357025628414e-16,0.00024315668442376488
-100.0,0.9999770829817604,3.0850296911644856e-16,0.00011706974271359589
