-0.001,0.0006666667708336849,-0.9851069407520304,0.06334323000829074
-0.0014873521072935117,0.0009915684142675074,0.5765624233521824,0.744755018745501
-0.00221221629107045,0.0014748119884130106,0.34675281182965334,0.9114392358794514
-0.0032903445623126675,0.0021935667526017943,0.3067240255565389,0.9310292203588648
-0.004893900918477494,0.0032626128246558556,0.007817180678303243,0.9999559183637614
-0.007278953843983154,0.004852676090508004,0.004947066359414549,0.9999823439709378
-0.010826367338740546,0.00721771056494927,0.0007596973498158614,0.9999995756471298
-0.01610262027560939,0.01073551624581448,-5.765128672231094e-05,0.9999999578090277
-0.02395026619987486,0.015968283443665077,-1.9806687037015557e-07,0.9999998021825895
-0.03562247890262444,0.02375308792551016,-6.076186256543444e-07,0.9999990158911995
-0.0529831690628371,0.035338041533989145,1.0067147286780528e-08,0.9999950960076758
-0.07880462815669913,0.05259055393529389,-9.243938776834668e-10,0.9999754693142342
-0.11721022975334805,0.07833065123448973,-1.6399126812840353e-09,0.9998762676625526
-0.1743328822199989,0.11693600452516661,-9.09495128392588e-11,0.9993648266158017
-0.2592943797404667,0.17580200833370568,6.02791314115422e-12,0.9966228830916363
-0.38566204211634725,0.27028453425012416,-6.284335904042407e-13,0.9809705517439554
-0.5736152510448681,0.43719176002578436,8.487104888670186e-14,0.891684217390017
-0.8531678524172814,0.6854214897748047,2.427024740837989e-15,0.5936948198137649
-1.2689610031679235,0.8614965133061493,-2.7385209465264293e-15,0.29115652458192626
-1.8873918221350976,0.939615749107787,9.72399324915907e-16,0.1407374634791202
-2.8072162039411785,0.9731798426150882,-1.8736971877209824e-16,0.06989972905128637
-4.175318936560405,0.9879719719279464,1.7061726906956447e-16,0.035027713106177714
-6.2101694189156165,0.9945822199824917,-3.587887733281001e-17,0.017529213030300014
-9.236708571873866,0.9975548951065657,-6.38682761292322e-17,0.008725184615112149
-13.738237958832638,0.9988955255538142,-3.830610703016177e-17,0.004314663302017671
-20.43359717856944,0.9995009016350993,6.967276979967087e-17,0.0021198456310432914
-30.39195382313201,0.9997744232051681,-6.235661834061476e-17,0.001035301393312952
-45.2035365636025,0.999898038117141,2.760535510940146e-16,0.0005029282020846035
-67.23357536499334,0.999953911013559,-1.713969781306955e-16,0.00024315668262918792
-100.0,0.9999791664322883,5.81778496139563e-17,0.0001170697425365315
